province,date,daily_rainfall,rain_anomaly_mm,rain_intensity_mm_h,daily_tmin,daily_tmax,daily_tmean,temp_anomaly_c,daily_pet,daily_et0,daily_relative_humidity,solar_radiation_w_m2,wind_speed_2m,seasonal_rain_3m,seasonal_rain_6m,relative_humidity_pct,wind_speed_2m_m_s,rainfall_intensity_mm_h,temp_anomaly_deg_c,rain_anomaly_pct,spi_1m,spi_3m,spi_6m,spi_12m,spi_24m,spei_1m,spei_3m,spei_6m,spei_12m,spei_24m
Western Cape,2010-01-14,0.0,-1.15,0.0,15.34,30.7,23.02,0.65,1.38,1.31,49.42,101.03,3.71,59.85,129.8,30.0,2.45,0.0,0.63,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-15,0.27,0.01,0.07,15.03,28.79,21.91,-0.65,0.66,0.63,69.06,52.74,3.28,60.12,130.07,31.2,2.45,0.07,-0.66,4.49,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-16,1.03,0.69,0.24,13.8,31.47,22.64,-0.11,1.19,1.13,69.87,82.28,3.45,58.01,131.1,30.0,2.45,0.26,-0.12,206.18,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-17,0.0,-0.33,0.0,15.33,29.94,22.64,-0.05,1.6,1.52,53.6,121.52,2.74,58.01,131.1,30.0,2.45,0.0,-0.06,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-18,0.0,-0.79,0.0,15.01,30.83,22.92,0.24,1.69,1.61,49.57,122.93,3.96,58.01,131.1,30.0,2.45,0.0,0.23,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-19,0.0,-0.46,0.0,14.98,29.09,22.04,-0.57,1.43,1.36,52.25,111.94,3.41,53.31,129.12,30.0,2.45,0.0,-0.58,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-20,0.29,0.08,0.08,17.08,27.53,22.3,-0.52,0.98,0.93,67.93,88.12,2.72,52.07,127.05,47.7,2.45,0.07,-0.52,38.89,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-21,0.0,-0.28,0.0,15.83,28.59,22.21,-0.27,1.31,1.25,49.58,107.77,2.94,52.07,127.05,36.2,2.45,0.0,-0.29,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-22,0.0,-0.43,0.0,16.22,27.4,21.81,-1.0,1.27,1.21,49.07,112.51,2.77,52.07,127.05,44.1,2.45,0.0,-1.0,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-23,0.0,-0.57,0.0,14.53,31.66,23.1,0.02,1.69,1.61,54.19,117.24,3.12,51.45,127.05,30.0,2.45,0.0,0.03,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-24,0.0,-0.68,0.0,16.57,32.55,24.56,1.62,1.68,1.6,52.88,116.23,3.46,51.45,127.05,30.0,2.45,0.0,1.62,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-25,0.0,-0.76,0.0,16.32,30.86,23.59,0.53,1.72,1.64,51.27,127.75,3.13,51.45,127.05,30.0,2.45,0.0,0.54,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-26,0.0,-0.55,0.0,14.53,29.77,22.15,-0.83,1.58,1.5,50.39,118.5,2.56,51.45,127.05,30.0,2.45,0.0,-0.83,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-27,0.11,-0.14,0.02,14.35,32.03,23.19,0.13,0.69,0.66,75.94,47.38,3.84,51.56,119.67,30.0,2.45,0.03,0.13,-56.14,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-28,0.0,-0.65,0.0,15.96,30.67,23.32,0.17,1.64,1.56,55.48,122.02,2.34,51.56,118.36,30.0,2.45,0.0,0.18,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-29,2.59,1.29,0.65,16.51,29.52,23.02,-0.14,0.89,0.85,72.59,70.98,2.76,53.17,120.95,35.0,2.45,0.65,-0.13,99.72,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-30,0.0,-0.96,0.0,14.32,30.84,22.58,-0.62,1.63,1.55,49.28,116.53,2.83,53.17,120.95,30.0,2.45,0.0,-0.61,-100.0,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-01-31,0.71,0.08,0.16,16.99,29.55,23.27,-0.08,0.77,0.73,75.66,61.47,2.78,53.88,121.66,37.2,2.45,0.18,-0.06,11.85,-1.28,-0.98,-0.9,-0.09,-0.24,-0.16,0.49,0.3,0.04,-0.04
Western Cape,2010-02-01,0.0,-0.59,0.0,16.0,32.16,24.08,0.48,1.86,1.77,48.11,129.27,2.58,53.88,111.0,30.0,2.45,0.0,0.5,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-02,0.0,-0.44,0.0,16.96,28.08,22.52,-0.75,1.37,1.3,52.39,118.81,2.98,53.88,111.0,44.4,2.45,0.0,-0.74,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-03,0.0,-0.88,0.0,16.66,31.29,23.98,0.44,1.58,1.5,47.31,116.09,3.04,53.88,111.0,30.0,2.45,0.0,0.47,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-04,1.8,1.32,0.5,16.44,32.17,24.3,0.96,1.29,1.23,74.82,91.06,3.17,55.68,112.8,30.0,2.45,0.45,0.97,277.52,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-05,0.0,-0.91,0.0,16.21,31.65,23.93,0.25,1.78,1.7,53.75,127.71,2.44,55.68,112.8,30.0,2.45,0.0,0.28,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-06,14.12,13.07,3.47,17.12,31.51,24.32,0.33,0.72,0.69,72.46,53.04,3.07,69.8,126.92,30.0,2.45,3.53,0.37,1247.84,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-07,0.0,-0.36,0.0,18.23,28.02,23.12,-0.91,1.38,1.31,48.34,126.54,3.0,69.8,126.42,51.1,2.45,0.0,-0.87,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-08,0.0,-0.45,0.0,16.46,29.64,23.05,-1.06,1.7,1.62,48.05,134.42,3.14,56.98,126.42,34.1,2.45,0.0,-1.02,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-09,0.0,-0.94,0.0,16.1,32.98,24.54,0.49,1.88,1.79,52.34,127.11,3.0,56.98,126.42,30.0,2.45,0.0,0.54,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-10,0.0,-0.46,0.0,18.89,29.78,24.34,0.27,1.48,1.41,49.32,125.39,3.39,56.98,126.42,45.6,2.45,0.0,0.31,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-11,0.0,-0.39,0.0,16.34,34.25,25.3,1.15,2.13,2.03,53.11,137.06,3.36,56.98,123.82,30.0,2.45,0.0,1.2,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-12,0.0,-0.61,0.0,17.95,31.81,24.88,0.98,1.93,1.84,53.86,143.11,3.62,56.98,118.24,30.7,2.45,0.0,1.02,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-13,0.0,-0.87,0.0,17.4,33.63,25.52,1.26,2.18,2.08,51.3,146.88,2.61,56.87,118.24,30.0,2.45,0.0,1.31,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-14,0.17,-0.23,0.04,16.81,30.31,23.56,-0.34,1.18,1.12,71.1,90.48,2.44,57.04,118.41,32.5,2.45,0.04,-0.3,-57.54,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-15,0.25,-0.41,0.06,18.9,29.29,24.1,0.0,0.83,0.79,73.01,72.39,2.85,57.29,118.66,48.0,2.45,0.06,0.05,-61.94,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-16,0.0,-0.61,0.0,15.97,31.48,23.72,-0.59,1.86,1.77,50.88,133.58,2.53,57.29,118.61,30.0,2.45,0.0,-0.54,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-17,0.0,-0.58,0.0,17.19,30.42,23.8,-0.34,1.85,1.76,53.02,143.51,2.77,57.29,118.61,33.8,2.45,0.0,-0.29,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-18,0.0,-0.27,0.0,18.2,33.05,25.62,1.51,2.18,2.08,49.87,153.35,2.65,57.29,118.61,30.0,2.45,0.0,1.56,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-19,0.0,-0.44,0.0,15.86,33.59,24.72,0.39,1.95,1.86,52.57,127.99,3.37,45.61,118.61,30.0,2.45,0.0,0.45,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-20,8.83,7.43,2.41,17.97,35.27,26.62,2.34,1.4,1.33,70.46,88.42,2.98,54.44,126.9,30.0,2.45,2.21,2.4,528.74,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-21,0.0,-0.22,0.0,16.81,34.31,25.56,1.07,2.22,2.11,52.39,143.51,2.98,54.44,120.48,30.0,2.45,0.0,1.13,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-22,0.0,-1.27,0.0,17.64,31.47,24.56,0.32,1.94,1.85,48.93,144.73,2.72,54.44,120.48,30.9,2.45,0.0,0.37,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-23,0.55,0.16,0.14,16.22,33.62,24.92,0.62,1.37,1.3,73.59,90.15,2.48,54.99,121.03,30.0,2.45,0.14,0.68,39.45,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-24,0.0,-0.55,0.0,18.17,32.96,25.56,0.74,2.16,2.06,50.16,152.43,2.16,54.99,121.03,30.0,2.45,0.0,0.82,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-25,0.0,-0.87,0.0,15.95,32.41,24.18,0.16,2.13,2.03,49.25,147.25,2.34,54.99,121.03,30.0,2.45,0.0,0.2,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-26,0.0,-0.54,0.0,17.26,29.58,23.42,-0.82,1.7,1.62,53.68,137.81,2.37,54.99,121.03,38.4,2.45,0.0,-0.77,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-27,0.0,-1.25,0.0,15.38,31.91,23.64,-1.05,2.12,2.02,54.21,147.91,3.16,54.99,121.03,30.0,2.45,0.0,-0.98,-100.0,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-02-28,0.96,0.17,0.22,16.79,33.67,25.23,0.58,1.2,1.14,66.49,79.78,2.58,52.17,121.99,30.0,2.45,0.24,0.65,21.15,0.12,-1.06,-0.93,-0.22,-0.2,0.26,0.2,0.43,-0.08,-0.04
Western Cape,2010-03-01,1.03,0.06,0.25,15.43,29.07,22.25,-0.82,1.37,1.3,72.76,108.17,2.69,53.2,120.38,31.8,2.45,0.26,-0.82,6.1,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-02,1.53,0.45,0.39,19.06,31.66,25.36,2.59,1.47,1.4,71.49,112.57,2.97,54.66,121.17,37.0,2.45,0.38,2.59,41.93,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-03,0.0,-2.17,0.0,17.27,29.63,23.45,0.54,1.92,1.83,53.73,155.68,2.62,54.66,121.17,38.2,2.45,0.0,0.54,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-04,0.0,-1.22,0.0,17.03,32.3,24.66,2.05,2.34,2.23,56.97,165.42,3.78,54.55,120.6,30.0,2.45,0.0,2.04,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-05,0.0,-0.8,0.0,17.57,29.97,23.77,0.7,1.83,1.74,53.36,146.94,3.58,54.55,120.53,38.0,2.45,0.0,0.7,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-06,0.0,-1.33,0.0,17.12,31.5,24.31,1.37,2.13,2.03,52.87,156.79,3.66,54.55,120.53,30.0,2.45,0.0,1.37,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-07,0.0,-0.57,0.0,14.49,33.39,23.94,0.78,2.53,2.41,56.42,163.47,2.86,49.17,119.12,30.0,2.45,0.0,0.79,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-08,0.0,-0.78,0.0,17.93,32.03,24.98,1.62,2.22,2.11,56.59,161.56,3.53,48.04,119.12,30.0,2.45,0.0,1.63,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-09,0.0,-0.79,0.0,16.12,33.47,24.8,1.49,2.42,2.3,52.0,159.63,2.99,48.04,119.12,30.0,2.45,0.0,1.51,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-10,0.0,-1.75,0.0,18.31,30.33,24.32,0.75,2.15,2.05,56.99,173.46,2.67,48.04,119.12,39.9,2.45,0.0,0.78,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-11,0.0,-1.03,0.0,19.46,33.22,26.34,3.11,2.3,2.19,50.18,164.63,3.51,48.04,118.24,31.2,2.45,0.0,3.13,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-12,0.89,-0.62,0.25,17.17,29.57,23.37,0.1,1.12,1.07,78.08,91.23,2.7,48.74,119.13,38.0,2.45,0.22,0.12,-41.01,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-13,0.0,-0.24,0.0,19.97,33.27,26.62,3.0,2.44,2.32,53.02,176.86,2.69,48.74,119.13,33.5,2.45,0.0,3.03,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-14,1.37,0.4,0.31,15.99,33.31,24.65,1.72,1.62,1.54,78.63,107.75,2.77,50.11,118.96,30.0,2.45,0.34,1.72,41.12,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-15,1.99,0.93,0.49,16.27,30.65,23.46,-0.0,1.61,1.53,72.83,120.53,2.78,51.93,116.39,30.0,2.45,0.5,0.02,87.74,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-16,1.9,0.61,0.47,16.58,31.97,24.28,0.98,1.7,1.62,79.44,120.96,2.94,53.35,118.29,30.0,2.45,0.48,0.99,47.56,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-17,1.19,0.45,0.31,16.51,28.87,22.69,-0.57,1.14,1.09,69.04,94.68,2.58,54.54,119.48,38.2,2.45,0.3,-0.55,60.55,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-18,0.0,-0.35,0.0,17.06,31.46,24.26,0.89,2.36,2.25,51.9,174.0,2.7,54.54,119.48,30.0,2.45,0.0,0.91,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-19,0.0,-0.74,0.0,16.93,33.17,25.05,1.92,2.56,2.44,52.73,173.96,3.13,54.54,119.48,30.0,2.45,0.0,1.93,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-20,0.0,-0.96,0.0,19.13,31.4,25.26,1.75,2.04,1.94,50.56,158.39,2.57,54.54,119.48,38.7,2.45,0.0,1.77,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-21,0.21,-1.48,0.06,17.53,33.25,25.39,1.79,1.3,1.24,78.67,89.57,3.09,52.8,119.69,30.0,2.45,0.05,1.82,-87.6,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-22,0.0,-1.34,0.0,16.69,32.32,24.51,0.69,2.57,2.45,54.58,180.52,2.25,52.8,119.69,30.0,2.45,0.0,0.73,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-23,0.0,-0.45,0.0,18.14,31.65,24.9,1.37,2.35,2.24,49.78,176.18,3.01,52.8,117.36,32.5,2.45,0.0,1.39,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-24,0.0,-0.92,0.0,17.07,30.24,23.66,0.38,2.28,2.17,53.03,178.02,3.35,52.8,117.36,34.2,2.45,0.0,0.4,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-25,0.0,-1.15,0.0,17.76,32.25,25.01,1.55,2.64,2.51,50.2,189.56,2.55,52.8,114.6,30.0,2.45,0.0,1.57,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-26,0.0,-0.38,0.0,17.61,30.52,24.06,0.92,2.45,2.33,57.16,191.38,2.29,51.87,114.6,35.4,2.45,0.0,0.93,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-27,1.84,1.22,0.51,15.42,29.02,22.22,-0.88,1.11,1.06,74.01,88.55,3.64,53.71,115.79,32.0,2.45,0.46,-0.87,197.93,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-28,0.87,0.4,0.2,18.55,30.69,24.62,1.14,1.16,1.1,69.56,92.01,2.15,54.58,116.66,39.3,2.45,0.22,1.16,86.54,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-29,3.25,2.67,0.86,18.96,34.19,26.58,2.72,1.74,1.66,78.76,118.51,2.53,54.81,119.91,30.0,2.45,0.81,2.76,459.96,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-30,0.0,-0.87,0.0,18.46,30.76,24.61,0.91,2.31,2.2,55.11,182.67,3.35,54.38,119.91,38.5,2.45,0.0,0.94,-100.0,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-03-31,1.84,0.89,0.41,17.97,31.33,24.65,0.96,1.59,1.51,69.18,120.38,2.9,56.22,119.56,33.2,2.45,0.46,0.99,93.12,-0.6,-0.88,-0.93,-0.21,-0.25,-1.01,-0.43,0.15,-0.07,-0.05
Western Cape,2010-04-01,0.0,-1.38,0.0,12.62,30.16,21.39,0.2,2.71,2.58,57.21,193.57,2.13,56.22,119.56,30.0,2.45,0.0,0.13,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-02,0.0,-0.6,0.0,13.52,28.24,20.88,0.71,2.52,2.4,58.18,199.74,2.91,55.15,119.56,30.0,2.45,0.0,0.6,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-03,3.7,2.47,0.84,13.85,30.39,22.12,1.85,1.69,1.61,75.68,122.07,3.47,58.85,123.26,30.0,2.45,0.92,1.75,201.99,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-04,0.62,-0.02,0.16,13.86,27.26,20.56,0.17,1.19,1.13,70.1,99.15,2.98,57.57,123.88,33.0,2.45,0.16,0.07,-3.55,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-05,1.28,0.76,0.34,12.64,29.18,20.91,0.64,1.74,1.66,78.57,130.18,4.59,58.85,125.16,30.0,2.45,0.32,0.54,145.59,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-06,0.0,-0.42,0.0,11.98,27.37,19.68,-0.82,2.51,2.39,52.5,200.39,3.18,58.85,122.52,30.0,2.45,0.0,-0.92,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-07,0.0,-0.72,0.0,11.61,28.63,20.12,-0.25,2.75,2.62,56.26,206.45,2.55,56.8,122.52,30.0,2.45,0.0,-0.36,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-08,0.0,-0.83,0.0,12.14,29.87,21.01,0.55,2.8,2.67,56.84,201.35,2.79,55.88,122.52,30.0,2.45,0.0,0.45,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-09,0.6,-0.61,0.16,14.08,27.25,20.66,0.35,1.49,1.42,80.31,125.04,3.07,56.48,115.64,34.2,2.45,0.15,0.25,-50.28,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-10,0.0,-0.2,0.0,12.46,25.89,19.18,-1.21,2.47,2.35,56.54,213.6,2.57,56.48,115.64,32.8,2.45,0.0,-1.31,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-11,0.0,-0.53,0.0,12.79,29.38,21.08,1.06,2.67,2.54,52.53,198.05,2.55,55.79,115.64,30.0,2.45,0.0,0.95,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-12,0.0,-1.32,0.0,14.67,27.08,20.88,0.93,2.54,2.42,56.69,219.26,2.14,55.79,115.64,38.0,2.45,0.0,0.81,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-13,0.0,-0.98,0.0,13.54,27.61,20.58,-0.02,2.48,2.36,57.82,202.21,2.32,55.79,115.64,30.0,2.45,0.0,-0.11,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-14,0.0,-0.7,0.0,13.39,27.78,20.58,0.04,2.7,2.57,57.73,217.41,2.62,55.79,115.64,30.0,2.45,0.0,-0.06,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-15,1.43,0.16,0.33,13.02,27.26,20.14,-0.34,1.17,1.11,80.57,95.49,2.92,56.95,117.07,30.0,2.45,0.36,-0.43,12.85,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-16,0.0,-1.37,0.0,12.76,24.83,18.79,-1.6,2.37,2.26,55.79,219.41,3.2,55.92,113.93,39.7,2.45,0.0,-1.7,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-17,1.58,0.66,0.4,14.3,29.89,22.1,1.38,1.74,1.66,77.3,129.54,3.11,57.5,115.51,30.0,2.45,0.4,1.29,72.34,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-18,0.0,-0.88,0.0,12.99,27.22,20.1,-0.46,2.59,2.47,53.28,212.96,2.23,57.5,115.51,30.0,2.45,0.0,-0.55,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-19,0.75,-2.17,0.21,11.78,28.12,19.95,-0.46,1.66,1.58,72.74,127.42,2.25,58.25,111.56,30.0,2.45,0.19,-0.56,-74.31,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-20,0.0,-0.88,0.0,12.77,28.99,20.88,0.34,2.82,2.69,58.68,212.57,3.22,57.96,110.03,30.0,2.45,0.0,0.24,-100.0,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
Western Cape,2010-04-21,1.0,0.21,0.27,13.42,27.12,20.27,0.11,1.88,1.79,75.2,157.01,3.02,58.96,111.03,31.5,2.45,0.25,-0.0,26.26,-1.25,-0.87,-1.24,-0.68,-0.28,-1.87,-1.24,-0.48,-0.45,-0.1
